,year,state,race_id,population
3,225713.0,New Jersey,2,1207221.0
4,225713.0,New Jersey,3,18470.0
5,225713.0,New Jersey,4,819208.0
6,225713.0,New Jersey,5,2811.0
0,67797.0,New Mexico,-1,2082669.0
1,67797.0,New Mexico,0,2082669.0
2,67797.0,New Mexico,1,1530636.0
3,67797.0,New Mexico,2,41957.0
4,67797.0,New Mexico,3,193295.0
5,67797.0,New Mexico,4,29168.0
6,67797.0,New Mexico,5,1340.0
0,576440.0,New York,-1,19697457.0
1,576440.0,New York,0,19697457.0
2,576440.0,New York,1,12667413.0
3,576440.0,New York,2,3073278.0
4,576440.0,New York,3,75751.0
5,576440.0,New York,4,1599216.0
6,576440.0,New York,5,7528.0
0,243370.0,North Carolina,-1,9940828.0
1,243370.0,North Carolina,0,9940828.0
2,243370.0,North Carolina,1,6882915.0
3,243370.0,North Carolina,2,2137131.0
4,243370.0,North Carolina,3,117479.0
5,243370.0,North Carolina,4,254550.0
6,243370.0,North Carolina,5,6588.0
0,17979.0,North Dakota,-1,736162.0
1,17979.0,North Dakota,0,736162.0
2,17979.0,North Dakota,1,649730.0
3,17979.0,North Dakota,2,14761.0
4,17979.0,North Dakota,3,38369.0
5,17979.0,North Dakota,4,9296.0
6,17979.0,North Dakota,5,336.0
0,298177.0,Ohio,-1,11586941.0
1,298177.0,Ohio,0,11586941.0
2,298177.0,Ohio,1,9519506.0
3,298177.0,Ohio,2,1421943.0
4,298177.0,Ohio,3,21459.0
5,298177.0,Ohio,4,224520.0
6,298177.0,Ohio,5,3248.0
0,299764.0,Oklahoma,-1,3875589.0
1,299764.0,Oklahoma,0,3875589.0
2,299764.0,Oklahoma,1,2823497.0
3,299764.0,Oklahoma,2,281295.0
4,299764.0,Oklahoma,3,286231.0
5,299764.0,Oklahoma,4,77541.0
6,299764.0,Oklahoma,5,4969.0
0,175541.0,Oregon,-1,3982267.0
1,175541.0,Oregon,0,3982267.0
2,175541.0,Oregon,1,3387825.0
3,175541.0,Oregon,2,74012.0
4,175541.0,Oregon,3,45233.0
5,175541.0,Oregon,4,160155.0
6,175541.0,Oregon,5,14936.0
0,285768.0,Pennsylvania,-1,12783977.0
1,285768.0,Pennsylvania,0,12783977.0
2,285768.0,Pennsylvania,1,10402743.0
3,285768.0,Pennsylvania,2,1410563.0
4,285768.0,Pennsylvania,3,24947.0
5,285768.0,Pennsylvania,4,401979.0
6,285768.0,Pennsylvania,5,4463.0
0,30058.0,Rhode Island,-1,1054491.0
1,30058.0,Rhode Island,0,1054491.0
2,30058.0,Rhode Island,1,854026.0
3,30058.0,Rhode Island,2,68886.0
4,30058.0,Rhode Island,3,5130.0
5,30058.0,Rhode Island,4,34598.0
6,30058.0,Rhode Island,5,575.0
0,100082.0,South Carolina,-1,4834605.0
1,100082.0,South Carolina,0,4834605.0
2,100082.0,South Carolina,1,3252252.0
3,100082.0,South Carolina,2,1322368.0
4,100082.0,South Carolina,3,15417.0
5,100082.0,South Carolina,4,68553.0
6,100082.0,South Carolina,5,2784.0
0,22239.0,South Dakota,-1,851058.0
1,22239.0,South Dakota,0,851058.0
2,22239.0,South Dakota,1,721410.0
3,22239.0,South Dakota,2,14078.0
4,22239.0,South Dakota,3,74187.0
5,22239.0,South Dakota,4,11351.0
6,22239.0,South Dakota,5,313.0
0,133210.0,Tennessee,-1,6548009.0
1,133210.0,Tennessee,0,6548009.0
2,133210.0,Tennessee,1,5096733.0
3,133210.0,Tennessee,2,1100577.0
4,133210.0,Tennessee,3,18757.0
5,133210.0,Tennessee,4,105368.0
6,133210.0,Tennessee,5,3299.0
0,673400.0,Texas,-1,26956435.0
1,673400.0,Texas,0,26956435.0
2,673400.0,Texas,1,20174403.0
3,673400.0,Texas,2,3221133.0
4,673400.0,Texas,3,128145.0
5,673400.0,Texas,4,1175423.0
6,673400.0,Texas,5,22248.0
0,12169.0,Vermont,-1,626249.0
1,12169.0,Vermont,0,626249.0
2,12169.0,Vermont,1,592965.0
3,12169.0,Vermont,2,7404.0
4,12169.0,Vermont,3,1984.0
5,12169.0,Vermont,4,9212.0
6,12169.0,Vermont,5,206.0
0,77810.0,Utah,-1,2948427.0
1,77810.0,Utah,0,2948427.0
2,77810.0,Utah,1,2572595.0
3,77810.0,Utah,2,32512.0
4,77810.0,Utah,3,31686.0
5,77810.0,Utah,4,66039.0
6,77810.0,Utah,5,26411.0
0,279699.0,Virginia,-1,8310301.0
1,279699.0,Virginia,0,8310301.0
2,279699.0,Virginia,1,5712958.0
3,279699.0,Virginia,2,1596352.0
4,279699.0,Virginia,3,21948.0
5,279699.0,Virginia,4,502878.0
6,279699.0,Virginia,5,5494.0
0,377703.0,Washington,-1,7073146.0
1,377703.0,Washington,0,7073146.0
2,377703.0,Washington,1,5470566.0
3,377703.0,Washington,2,256990.0
4,377703.0,Washington,3,94026.0
5,377703.0,Washington,4,552032.0
6,377703.0,Washington,5,44870.0
0,33726.0,West Virginia,-1,1846092.0
1,33726.0,West Virginia,0,1846092.0
2,33726.0,West Virginia,1,1725411.0
3,33726.0,West Virginia,2,63305.0
4,33726.0,West Virginia,3,3281.0
5,33726.0,West Virginia,4,13990.0
6,33726.0,West Virginia,5,648.0
0,125923.0,Wisconsin,-1,5754798.0
1,125923.0,Wisconsin,0,5754798.0
2,125923.0,Wisconsin,1,4961193.0
3,125923.0,Wisconsin,2,361730.0
4,125923.0,Wisconsin,3,51459.0
5,125923.0,Wisconsin,4,148077.0
6,125923.0,Wisconsin,5,1378.0
0,15531.0,Wyoming,-1,583029.0
1,15531.0,Wyoming,0,583029.0
2,15531.0,Wyoming,1,531851.0
3,15531.0,Wyoming,2,6435.0
4,15531.0,Wyoming,3,13033.0
5,15531.0,Wyoming,4,5385.0
6,15531.0,Wyoming,5,391.0
0,264764.0,Puerto Rico,-1,3529385.0
1,264764.0,Puerto Rico,0,3529385.0
2,264764.0,Puerto Rico,1,2448085.0
3,264764.0,Puerto Rico,2,320087.0
4,264764.0,Puerto Rico,3,11814.0
5,264764.0,Puerto Rico,4,9574.0
6,264764.0,Puerto Rico,5,182.0
0,85412.0,Alabama,-1,4841164.0
1,85412.0,Alabama,0,4841164.0
2,85412.0,Alabama,1,3325037.0
3,85412.0,Alabama,2,1282053.0
4,85412.0,Alabama,3,23919.0
5,85412.0,Alabama,4,60744.0
6,85412.0,Alabama,5,2008.0
0,62340.0,Alaska,-1,736855.0
1,62340.0,Alaska,0,736855.0
2,62340.0,Alaska,1,483518.0
3,62340.0,Alaska,2,24443.0
4,62340.0,Alaska,3,103574.0
5,62340.0,Alaska,4,44218.0
6,62340.0,Alaska,5,8862.0
0,222579.0,Arizona,-1,6728577.0
1,222579.0,Arizona,0,6728577.0
2,222579.0,Arizona,1,5235158.0
3,222579.0,Arizona,2,287110.0
4,222579.0,Arizona,3,296732.0
5,222579.0,Arizona,4,205229.0
6,222579.0,Arizona,5,12863.0
0,66079.0,Arkansas,-1,2968472.0
1,66079.0,Arkansas,0,2968472.0
2,66079.0,Arkansas,1,2307136.0
3,66079.0,Arkansas,2,460638.0
4,66079.0,Arkansas,3,18697.0
5,66079.0,Arkansas,4,41539.0
6,66079.0,Arkansas,5,6738.0
0,1787159.0,California,-1,38654206.0
1,1787159.0,California,0,38654206.0
2,1787159.0,California,1,23680584.0
3,1787159.0,California,2,2261835.0
4,1787159.0,California,3,285512.0
5,1787159.0,California,4,5354608.0
6,1787159.0,California,5,150908.0
0,183735.0,Colorado,-1,5359295.0
1,183735.0,Colorado,0,5359295.0
2,183735.0,Colorado,1,4517058.0
3,183735.0,Colorado,2,219349.0
4,183735.0,Colorado,3,50160.0
5,183735.0,Colorado,4,157523.0
6,183735.0,Colorado,5,7441.0
0,25831.0,Delaware,-1,934695.0
1,25831.0,Delaware,0,934695.0
2,25831.0,Delaware,1,647002.0
3,25831.0,Delaware,2,203027.0
4,25831.0,Delaware,3,3494.0
5,25831.0,Delaware,4,34428.0
6,25831.0,Delaware,5,461.0
0,18245.0,District of Columbia,-1,659009.0
1,18245.0,District of Columbia,0,659009.0
2,18245.0,District of Columbia,1,266035.0
3,18245.0,District of Columbia,2,318598.0
4,18245.0,District of Columbia,3,2174.0
5,18245.0,District of Columbia,4,24036.0
6,18245.0,District of Columbia,5,271.0
0,106988.0,Connecticut,-1,3588570.0
1,106988.0,Connecticut,0,3588570.0
2,106988.0,Connecticut,1,2768080.0
3,106988.0,Connecticut,2,372696.0
4,106988.0,Connecticut,3,9399.0
5,106988.0,Connecticut,4,152782.0
6,106988.0,Connecticut,5,1031.0
0,495368.0,Florida,-1,19934451.0
1,495368.0,Florida,0,19934451.0
2,495368.0,Florida,1,15130748.0
3,495368.0,Florida,2,3216994.0
4,495368.0,Florida,3,52904.0
5,495368.0,Florida,4,521272.0
6,495368.0,Florida,5,11288.0
0,222457.0,Georgia,-1,10099320.0
1,222457.0,Georgia,0,10099320.0
2,222457.0,Georgia,1,6039389.0
3,222457.0,Georgia,2,3148134.0
4,222457.0,Georgia,3,28950.0
5,222457.0,Georgia,4,373983.0
6,222457.0,Georgia,5,4916.0
0,42050.0,Idaho,-1,1635483.0
1,42050.0,Idaho,0,1635483.0
2,42050.0,Idaho,1,1493155.0
3,42050.0,Idaho,2,10433.0
4,42050.0,Idaho,3,21454.0
5,42050.0,Idaho,4,21630.0
6,42050.0,Idaho,5,2003.0
0,336629.0,Hawaii,-1,1413673.0
1,336629.0,Hawaii,0,1413673.0
2,336629.0,Hawaii,1,353643.0
3,336629.0,Hawaii,2,25871.0
4,336629.0,Hawaii,3,2715.0
5,336629.0,Hawaii,4,537363.0
6,336629.0,Hawaii,5,143973.0
0,300222.0,Illinois,-1,12851684.0
1,300222.0,Illinois,0,12851684.0
2,300222.0,Illinois,1,9270907.0
3,300222.0,Illinois,2,1837612.0
4,300222.0,Illinois,3,29399.0
5,300222.0,Illinois,4,655799.0
6,300222.0,Illinois,5,4186.0
0,146316.0,Indiana,-1,6589578.0
1,146316.0,Indiana,0,6589578.0
2,146316.0,Indiana,1,5534759.0
3,146316.0,Indiana,2,608226.0
4,146316.0,Indiana,3,15799.0
5,146316.0,Indiana,4,130232.0
6,146316.0,Indiana,5,2746.0
0,61294.0,Iowa,-1,3106589.0
1,61294.0,Iowa,0,3106589.0
2,61294.0,Iowa,1,2823890.0
3,61294.0,Iowa,2,103052.0
4,61294.0,Iowa,3,9951.0
5,61294.0,Iowa,4,66570.0
6,61294.0,Iowa,5,2422.0
0,96030.0,Kansas,-1,2898292.0
1,96030.0,Kansas,0,2898292.0
2,96030.0,Kansas,1,2468923.0
3,96030.0,Kansas,2,167706.0
4,96030.0,Kansas,3,23871.0
5,96030.0,Kansas,4,77605.0
6,96030.0,Kansas,5,1874.0
0,92837.0,Kentucky,-1,4411989.0
1,92837.0,Kentucky,0,4411989.0
2,92837.0,Kentucky,1,3859516.0
3,92837.0,Kentucky,2,350242.0
4,92837.0,Kentucky,3,9052.0
5,92837.0,Kentucky,4,57084.0
6,92837.0,Kentucky,5,2584.0
0,85159.0,Louisiana,-1,4645670.0
1,85159.0,Louisiana,0,4645670.0
2,85159.0,Louisiana,1,2909290.0
3,85159.0,Louisiana,2,1494201.0
4,85159.0,Louisiana,3,26403.0
5,85159.0,Louisiana,4,78719.0
6,85159.0,Louisiana,5,1464.0
0,27126.0,Maine,-1,1329923.0
1,27126.0,Maine,0,1329923.0
2,27126.0,Maine,1,1260476.0
3,27126.0,Maine,2,16303.0
4,27126.0,Maine,3,8013.0
5,27126.0,Maine,4,14643.0
6,27126.0,Maine,5,211.0
0,186153.0,Maryland,-1,5959902.0
1,186153.0,Maryland,0,5959902.0
2,186153.0,Maryland,1,3408240.0
3,186153.0,Maryland,2,1765926.0
4,186153.0,Maryland,3,15946.0
5,186153.0,Maryland,4,362259.0
6,186153.0,Maryland,5,2792.0
0,203014.0,Massachusetts,-1,6742143.0
1,203014.0,Massachusetts,0,6742143.0
2,203014.0,Massachusetts,1,5343665.0
3,203014.0,Massachusetts,2,489233.0
4,203014.0,Massachusetts,3,13931.0
5,203014.0,Massachusetts,4,411736.0
6,203014.0,Massachusetts,5,2002.0
0,271798.0,Michigan,-1,9909600.0
1,271798.0,Michigan,0,9909600.0
2,271798.0,Michigan,1,7817827.0
3,271798.0,Michigan,2,1376446.0
4,271798.0,Michigan,3,52891.0
5,271798.0,Michigan,4,276769.0
6,271798.0,Michigan,5,2492.0
0,148502.0,Minnesota,-1,5450868.0
1,148502.0,Minnesota,0,5450868.0
2,148502.0,Minnesota,1,4597525.0
3,148502.0,Minnesota,2,310853.0
4,148502.0,Minnesota,3,56904.0
5,148502.0,Minnesota,4,246819.0
6,148502.0,Minnesota,5,1969.0
0,37929.0,Mississippi,-1,2986220.0
1,37929.0,Mississippi,0,2986220.0
2,37929.0,Mississippi,1,1755471.0
3,37929.0,Mississippi,2,1122576.0
4,37929.0,Mississippi,3,13258.0
5,37929.0,Mississippi,4,28859.0
6,37929.0,Mississippi,5,597.0
0,151390.0,Missouri,-1,6075300.0
1,151390.0,Missouri,0,6075300.0
2,151390.0,Missouri,1,5004537.0
3,151390.0,Missouri,2,703061.0
4,151390.0,Missouri,3,25933.0
5,151390.0,Missouri,4,112959.0
6,151390.0,Missouri,5,6336.0
0,28384.0,Montana,-1,1029862.0
1,28384.0,Montana,0,1029862.0
2,28384.0,Montana,1,916664.0
3,28384.0,Montana,2,4438.0
4,28384.0,Montana,3,66865.0
5,28384.0,Montana,4,7448.0
6,28384.0,Montana,5,571.0
0,45571.0,Nebraska,-1,1893921.0
1,45571.0,Nebraska,0,1893921.0
2,45571.0,Nebraska,1,1663612.0
3,45571.0,Nebraska,2,89718.0
4,45571.0,Nebraska,3,16012.0
5,45571.0,Nebraska,4,42208.0
6,45571.0,Nebraska,5,1524.0
0,134335.0,Nevada,-1,2887725.0
1,134335.0,Nevada,0,2887725.0
2,134335.0,Nevada,1,1936453.0
3,134335.0,Nevada,2,253013.0
4,134335.0,Nevada,3,32426.0
5,134335.0,Nevada,4,232502.0
6,134335.0,Nevada,5,19019.0
0,26190.0,New Hampshire,-1,1331848.0
1,26190.0,New Hampshire,0,1331848.0
2,26190.0,New Hampshire,1,1244260.0
3,26190.0,New Hampshire,2,18632.0
4,26190.0,New Hampshire,3,2148.0
5,26190.0,New Hampshire,4,33313.0
6,26190.0,New Hampshire,5,289.0
0,229061.0,New Jersey,-1,8960161.0
1,229061.0,New Jersey,0,8960161.0
2,229061.0,New Jersey,1,6085474.0
3,229061.0,New Jersey,2,1207356.0
4,229061.0,New Jersey,3,18006.0
5,229061.0,New Jersey,4,844105.0
6,229061.0,New Jersey,5,3013.0
0,68282.0,New Mexico,-1,2084828.0
1,68282.0,New Mexico,0,2084828.0
2,68282.0,New Mexico,1,1547843.0
3,68282.0,New Mexico,2,42187.0
4,68282.0,New Mexico,3,197191.0
5,68282.0,New Mexico,4,29991.0
6,68282.0,New Mexico,5,1390.0
0,88834.0,Alabama,-1,4850771.0
1,88834.0,Alabama,0,4850771.0
2,88834.0,Alabama,1,3317702.0
3,88834.0,Alabama,2,1287167.0
4,88834.0,Alabama,3,25098.0
5,88834.0,Alabama,4,62815.0
6,88834.0,Alabama,5,2213.0
0,62713.0,Alaska,-1,738565.0
1,62713.0,Alaska,0,738565.0
2,62713.0,Alaska,1,481971.0
3,62713.0,Alaska,2,23702.0
4,62713.0,Alaska,3,104995.0
5,62713.0,Alaska,4,45604.0
6,62713.0,Alaska,5,9075.0
0,237908.0,Arizona,-1,6809946.0
1,237908.0,Arizona,0,6809946.0
2,237908.0,Arizona,1,5277661.0
3,237908.0,Arizona,2,292831.0
4,237908.0,Arizona,3,300182.0
5,237908.0,Arizona,4,213417.0
6,237908.0,Arizona,5,13364.0
0,71822.0,Arkansas,-1,2977944.0
1,71822.0,Arkansas,0,2977944.0
2,71822.0,Arkansas,1,2302141.0
3,71822.0,Arkansas,2,459969.0
4,71822.0,Arkansas,3,19476.0
5,71822.0,Arkansas,4,42368.0
6,71822.0,Arkansas,5,7062.0
0,1834714.0,California,-1,38982847.0
1,1834714.0,California,0,38982847.0
2,1834714.0,California,1,23607242.0
3,1834714.0,California,2,2263222.0
4,1834714.0,California,3,292018.0
5,1834714.0,California,4,5503672.0
6,1834714.0,California,5,152027.0
0,590026.0,New York,-1,19798228.0
1,590026.0,New York,0,19798228.0
2,590026.0,New York,1,12638791.0
3,590026.0,New York,2,3100685.0
4,590026.0,New York,3,77130.0
5,590026.0,New York,4,1652846.0
6,590026.0,New York,5,7937.0
0,251196.0,North Carolina,-1,10052564.0
1,251196.0,North Carolina,0,10052564.0
2,251196.0,North Carolina,1,6937466.0
3,251196.0,North Carolina,2,2159427.0
4,251196.0,North Carolina,3,117998.0
5,251196.0,North Carolina,4,269164.0
6,251196.0,North Carolina,5,6393.0
0,17441.0,North Dakota,-1,745475.0
1,17441.0,North Dakota,0,745475.0
2,17441.0,North Dakota,1,654024.0
3,17441.0,North Dakota,2,17365.0
4,17441.0,North Dakota,3,39507.0
5,17441.0,North Dakota,4,10197.0
6,17441.0,North Dakota,5,341.0
0,312772.0,Ohio,-1,11609756.0
1,312772.0,Ohio,0,11609756.0
2,312772.0,Ohio,1,9503779.0
3,312772.0,Ohio,2,1428230.0
4,312772.0,Ohio,3,21872.0
5,312772.0,Ohio,4,235878.0
6,312772.0,Ohio,5,3499.0
0,302091.0,Oklahoma,-1,3896251.0
1,302091.0,Oklahoma,0,3896251.0
2,302091.0,Oklahoma,1,2828569.0
3,302091.0,Oklahoma,2,283821.0
4,302091.0,Oklahoma,3,289871.0
5,302091.0,Oklahoma,4,80670.0
6,302091.0,Oklahoma,5,5543.0
0,184164.0,Oregon,-1,4025127.0
1,184164.0,Oregon,0,4025127.0
2,184164.0,Oregon,1,3416776.0
3,184164.0,Oregon,2,76347.0
4,184164.0,Oregon,3,45332.0
5,184164.0,Oregon,4,166351.0
6,184164.0,Oregon,5,15157.0
0,297320.0,Pennsylvania,-1,12790505.0
1,297320.0,Pennsylvania,0,12790505.0
2,297320.0,Pennsylvania,1,10378174.0
3,297320.0,Pennsylvania,2,1417611.0
4,297320.0,Pennsylvania,3,24995.0
5,297320.0,Pennsylvania,4,417525.0
6,297320.0,Pennsylvania,5,3665.0
0,31296.0,Rhode Island,-1,1056138.0
1,31296.0,Rhode Island,0,1056138.0
2,31296.0,Rhode Island,1,854801.0
3,31296.0,Rhode Island,2,68346.0
4,31296.0,Rhode Island,3,5413.0
5,31296.0,Rhode Island,4,35556.0
6,31296.0,Rhode Island,5,759.0
0,104407.0,South Carolina,-1,4893444.0
1,104407.0,South Carolina,0,4893444.0
2,104407.0,South Carolina,1,3292598.0
3,104407.0,South Carolina,2,1332110.0
4,104407.0,South Carolina,3,14992.0
5,104407.0,South Carolina,4,71994.0
6,104407.0,South Carolina,5,3015.0
0,23493.0,South Dakota,-1,855444.0
1,23493.0,South Dakota,0,855444.0
2,23493.0,South Dakota,1,724430.0
3,23493.0,South Dakota,2,14698.0
4,23493.0,South Dakota,3,74062.0
5,23493.0,South Dakota,4,11693.0
6,23493.0,South Dakota,5,381.0
0,137501.0,Tennessee,-1,6597381.0
1,137501.0,Tennessee,0,6597381.0
2,137501.0,Tennessee,1,5131786.0
3,137501.0,Tennessee,2,1107392.0
4,137501.0,Tennessee,3,17568.0
5,137501.0,Tennessee,4,110605.0
6,137501.0,Tennessee,5,3784.0
0,702001.0,Texas,-1,27419612.0
1,702001.0,Texas,0,27419612.0
2,702001.0,Texas,1,20459525.0
3,702001.0,Texas,2,3286950.0
4,702001.0,Texas,3,130360.0
5,702001.0,Texas,4,1236852.0
6,702001.0,Texas,5,23531.0
0,12061.0,Vermont,-1,624636.0
1,12061.0,Vermont,0,624636.0
2,12061.0,Vermont,1,590499.0
3,12061.0,Vermont,2,7921.0
4,12061.0,Vermont,3,2072.0
5,12061.0,Vermont,4,9680.0
6,12061.0,Vermont,5,206.0
0,83283.0,Utah,-1,2993941.0
1,83283.0,Utah,0,2993941.0
2,83283.0,Utah,1,2600077.0
3,83283.0,Utah,2,33619.0
4,83283.0,Utah,3,32079.0
5,83283.0,Utah,4,67545.0
6,83283.0,Utah,5,26742.0
0,291944.0,Virginia,-1,8365952.0
1,291944.0,Virginia,0,8365952.0
2,291944.0,Virginia,1,5720209.0
3,291944.0,Virginia,2,1605447.0
4,291944.0,Virginia,3,22499.0
5,291944.0,Virginia,4,520119.0
6,291944.0,Virginia,5,5469.0
0,394733.0,Washington,-1,7169967.0
1,394733.0,Washington,0,7169967.0
2,394733.0,Washington,1,5500837.0
3,394733.0,Washington,2,261743.0
4,394733.0,Washington,3,94754.0
5,394733.0,Washington,4,578822.0
6,394733.0,Washington,5,46071.0
0,31800.0,West Virginia,-1,1836843.0
1,31800.0,West Virginia,0,1836843.0
2,31800.0,West Virginia,1,1714591.0
3,31800.0,West Virginia,2,65300.0
4,31800.0,West Virginia,3,3322.0
5,31800.0,West Virginia,4,14096.0
6,31800.0,West Virginia,5,541.0
0,131091.0,Wisconsin,-1,5763217.0
1,131091.0,Wisconsin,0,5763217.0
2,131091.0,Wisconsin,1,4950577.0
3,131091.0,Wisconsin,2,365884.0
4,131091.0,Wisconsin,3,50094.0
5,131091.0,Wisconsin,4,152325.0
6,131091.0,Wisconsin,5,1811.0
0,15317.0,Wyoming,-1,583200.0
1,15317.0,Wyoming,0,583200.0
2,15317.0,Wyoming,1,532394.0
3,15317.0,Wyoming,2,6121.0
4,15317.0,Wyoming,3,13549.0
5,15317.0,Wyoming,4,5102.0
6,15317.0,Wyoming,5,470.0
0,210019.0,Puerto Rico,-1,3468963.0
1,210019.0,Puerto Rico,0,3468963.0
2,210019.0,Puerto Rico,1,2389446.0
3,210019.0,Puerto Rico,2,338939.0
4,210019.0,Puerto Rico,3,10849.0
5,210019.0,Puerto Rico,4,7789.0
6,210019.0,Puerto Rico,5,136.0
0,26260.0,Delaware,-1,943732.0
1,26260.0,Delaware,0,943732.0
2,26260.0,Delaware,1,652170.0
3,26260.0,Delaware,2,206290.0
4,26260.0,Delaware,3,3482.0
5,26260.0,Delaware,4,36553.0
6,26260.0,Delaware,5,465.0
0,19293.0,District of Columbia,-1,672391.0
1,19293.0,District of Columbia,0,672391.0
2,19293.0,District of Columbia,1,273471.0
3,19293.0,District of Columbia,2,321062.0
4,19293.0,District of Columbia,3,1757.0
5,19293.0,District of Columbia,4,25558.0
6,19293.0,District of Columbia,5,289.0
0,110654.0,Connecticut,-1,3594478.0
1,110654.0,Connecticut,0,3594478.0
2,110654.0,Connecticut,1,2757064.0
3,110654.0,Connecticut,2,376240.0
4,110654.0,Connecticut,3,9385.0
5,110654.0,Connecticut,4,156450.0
6,110654.0,Connecticut,5,931.0
0,514823.0,Florida,-1,20278447.0
1,514823.0,Florida,0,20278447.0
2,514823.0,Florida,1,15343997.0
3,514823.0,Florida,2,3270863.0
4,514823.0,Florida,3,56730.0
5,514823.0,Florida,4,543394.0
6,514823.0,Florida,5,12342.0
0,237241.0,Georgia,-1,10201635.0
1,237241.0,Georgia,0,10201635.0
2,237241.0,Georgia,1,6061821.0
3,237241.0,Georgia,2,3195268.0
4,237241.0,Georgia,3,30552.0
5,237241.0,Georgia,4,388946.0
6,237241.0,Georgia,5,5237.0
0,43914.0,Idaho,-1,1657375.0
1,43914.0,Idaho,0,1657375.0
2,43914.0,Idaho,1,1507880.0
3,43914.0,Idaho,2,11231.0
4,43914.0,Idaho,3,21323.0
5,43914.0,Idaho,4,22720.0
6,43914.0,Idaho,5,2343.0
0,338498.0,Hawaii,-1,1421658.0
1,338498.0,Hawaii,0,1421658.0
2,338498.0,Hawaii,1,357308.0
3,338498.0,Hawaii,2,25884.0
4,338498.0,Hawaii,3,2756.0
5,338498.0,Hawaii,4,540556.0
6,338498.0,Hawaii,5,142600.0
0,311397.0,Illinois,-1,12854526.0
1,311397.0,Illinois,0,12854526.0
2,311397.0,Illinois,1,9236701.0
3,311397.0,Illinois,2,1833501.0
4,311397.0,Illinois,3,29696.0
5,311397.0,Illinois,4,671811.0
6,311397.0,Illinois,5,4275.0
0,153438.0,Indiana,-1,6614418.0
1,153438.0,Indiana,0,6614418.0
2,153438.0,Indiana,1,5546787.0
3,153438.0,Indiana,2,613060.0
4,153438.0,Indiana,3,15027.0
5,153438.0,Indiana,4,137680.0
6,153438.0,Indiana,5,2635.0
0,62734.0,Iowa,-1,3118102.0
1,62734.0,Iowa,0,3118102.0
2,62734.0,Iowa,1,2824197.0
3,62734.0,Iowa,2,106762.0
4,62734.0,Iowa,3,10791.0
5,62734.0,Iowa,4,71178.0
6,62734.0,Iowa,5,2913.0
0,98415.0,Kansas,-1,2903820.0
1,98415.0,Kansas,0,2903820.0
2,98415.0,Kansas,1,2465518.0
3,98415.0,Kansas,2,168470.0
4,98415.0,Kansas,3,23503.0
5,98415.0,Kansas,4,80738.0
6,98415.0,Kansas,5,1923.0
0,96303.0,Kentucky,-1,4424376.0
1,96303.0,Kentucky,0,4424376.0
2,96303.0,Kentucky,1,3862600.0
3,96303.0,Kentucky,2,353088.0
4,96303.0,Kentucky,3,9324.0
5,96303.0,Kentucky,4,59593.0
6,96303.0,Kentucky,5,2271.0
0,87523.0,Louisiana,-1,4663461.0
1,87523.0,Louisiana,0,4663461.0
2,87523.0,Louisiana,1,2909599.0
3,87523.0,Louisiana,2,1500648.0
4,87523.0,Louisiana,3,27094.0
5,87523.0,Louisiana,4,80980.0
6,87523.0,Louisiana,5,1401.0
0,28102.0,Maine,-1,1330158.0
1,28102.0,Maine,0,1330158.0
2,28102.0,Maine,1,1258918.0
3,28102.0,Maine,2,16906.0
4,28102.0,Maine,3,8212.0
5,28102.0,Maine,4,14804.0
6,28102.0,Maine,5,249.0
0,189601.0,Maryland,-1,5996079.0
1,189601.0,Maryland,0,5996079.0
2,189601.0,Maryland,1,3395212.0
3,189601.0,Maryland,2,1782256.0
4,189601.0,Maryland,3,16281.0
5,189601.0,Maryland,4,373065.0
6,189601.0,Maryland,5,2830.0
0,209523.0,Massachusetts,-1,6789319.0
1,209523.0,Massachusetts,0,6789319.0
2,209523.0,Massachusetts,1,5358373.0
3,209523.0,Massachusetts,2,499774.0
4,209523.0,Massachusetts,3,14336.0
5,209523.0,Massachusetts,4,426225.0
6,209523.0,Massachusetts,5,2253.0
0,278902.0,Michigan,-1,9925568.0
1,278902.0,Michigan,0,9925568.0
2,278902.0,Michigan,1,7813199.0
3,278902.0,Michigan,2,1374515.0
4,278902.0,Michigan,3,51804.0
5,278902.0,Michigan,4,289082.0
6,278902.0,Michigan,5,2808.0
0,154444.0,Minnesota,-1,5490726.0
1,154444.0,Minnesota,0,5490726.0
2,154444.0,Minnesota,1,4598252.0
3,154444.0,Minnesota,2,326953.0
4,154444.0,Minnesota,3,57566.0
5,154444.0,Minnesota,4,255935.0
6,154444.0,Minnesota,5,1976.0
0,188909.0,Colorado,-1,5436519.0
1,188909.0,Colorado,0,5436519.0
2,188909.0,Colorado,1,4576201.0
3,188909.0,Colorado,2,221155.0
4,188909.0,Colorado,3,51406.0
5,188909.0,Colorado,4,164771.0
6,188909.0,Colorado,5,8580.0
0,40193.0,Mississippi,-1,2988762.0
1,40193.0,Mississippi,0,2988762.0
2,40193.0,Mississippi,1,1751193.0
3,40193.0,Mississippi,2,1125834.0
4,40193.0,Mississippi,3,13689.0
5,40193.0,Mississippi,4,28313.0
6,40193.0,Mississippi,5,707.0
0,155328.0,Missouri,-1,6090062.0
1,155328.0,Missouri,0,6090062.0
2,155328.0,Missouri,1,5008342.0
3,155328.0,Missouri,2,704896.0
4,155328.0,Missouri,3,26952.0
5,155328.0,Missouri,4,116720.0
6,155328.0,Missouri,5,6662.0
0,29435.0,Montana,-1,1041732.0
1,29435.0,Montana,0,1041732.0
